	t   Signal1 Signal2 Signal3 Signal4														
	11.4	89.9353	93.9707	109.8901	88.1958														
	11.5	86.6603	95.3505	115.2043	108.954														
	11.6	96.4703	94.4473	115.8055	82.291														
	11.7	90.4978	93.9544	110.1609	98.6942														
	11.8	89.2226	91.4606	108.6391	101.1478														
	11.9	81.7857	94.3863	109.1086	105.7184														
	12	87.9608	92.0229	103.7481	98.2205														
	12.1	84.6355	81.4967	116.1977	88.1345														
	12.2	83.8578	91.2028	109.4756	89.3348														
	12.3	93.89	92.4421	115.1425	111.7853														
	12.4	88.7929	90.9888	105.7135	82.8924														
	12.5	91.8656	95.307	108.196	104.0326														
	12.6	92.0379	85.8923	112.0994	89.6799														
	12.7	96.0551	86.3665	106.2201	88.3766														
	12.8	97.0969	85.3788	102.6537	93.2912														
	12.9	98.7172	91.3072	94.3019	79.7692														
	13	102.7992	101.5089	101.4782	105.3451														
	13.1	104.6245	92.4242	96.9671	77.8294														
	13.2	87.7343	94.4524	101.5658	95.5573														
	13.3	92.735	95.3385	92.3203	77.4675														
	13.4	104.1299	92.9491	91.0388	91.0009														
	13.5	100.9886	87.2245	93.9227	109.5671														
	13.6	92.5693	83.2759	87.4721	96.3559														
	13.7	97.6203	94.9405	90.9455	103.9432														
	13.8	96.9179	94.4259	92.0862	82.1799														
	13.9	93.3609	101.8302	88.175	100.265														
	14	113.2001	103.764	85.7968	112.4719														
	14.1	101.4111	112.6262	83.251	101.1611														
	14.2	98.8659	100.8681	92.9583	103.6438														
	14.3	104.8254	96.3471	89.0536	94.2066														
	14.4	107.5201	102.6557	92.0211	111.4172														
	14.5	114.7968	103.844	91.6323	106.433														
	14.6	111.1595	106.3359	89.2791	89.9533														
	14.7	98.2788	104.3209	87.8427	93.9737														
	14.8	98.1134	105.8955	96.966	92.6783														
	14.9	108.8817	96.845	87.5438	111.8353														
	15	104.8224	102.2663	87.3062	103.1441														
	15.1	102.8945	95.7319	97.4707	115.112														
	15.2	108.7599	100.9814	93.3548	106.8187														
	15.3	105.9819	99.0662	92.1429	87.5861														
	15.4	99.065	105.0122	97.4078	113.2678														
	15.5	102.047	113.585	93.6734	95.2904														
	15.6	101.9895	109.6631	85.2634	98.2754														
	15.7	104.6344	98.2174	95.8704	114.6586														
	15.8	103.0384	99.6075	94.8679	92.277														
	15.9	109.7413	103.4146	89.7112	90.272														
	16	98.9976	90.9015	96.7567	93.6342														
	16.1	101.0294	95.3272	93.1626	96.5984														
	16.2	109.5298	105.4493	97.1979	74.2579														
	16.3	92.0035	94.8086	92.7359	105.8042														
	16.4	84.2839	81.5513	96.3517	93.2935														
	16.5	90.5029	99.0702	99.6084	81.7514														
	16.6	94.156	96.5243	93.9833	101.1368														
	16.7	98.104	83.5022	90.5836	68.9697														
	16.8	92.7483	100.4989	97.5927	73.4962														
	16.9	92.9204	86.6105	93.355	78.3231														
	17	77.571	97.5306	91.6896	95.6546														
	17.1	79.9152	95.1775	104.6781	102.3204														
	17.2	87.6784	80.3622	96.5586	90.2104														
	17.3	79.0351	91.5133	86.6973	59.4944														
	17.4	80.6374	75.4286	95.0554	81.4582														
	17.5	75.8392	81.1854	87.2899	61.7038														
	17.6	89.638	81.1159	89.1087	79.6862														
	17.7	63.5743	86.9049	83.1409	99.1802														
	17.8	80.8427	78.0914	86.7112	81.726														
	17.9	64.6141	69.5301	88.5241	70.4209														
	18	71.8354	69.8056	84.6223	79.1749														
	18.1	81.4173	69.5667	90.1616	70.6421														
	18.2	71.712	69.8445	79.7154	74.1709														
	18.3	59.1089	66.1321	68.8649	29.8376														
	18.4	68.3744	62.0647	67.8875	78.8704														
	18.5	70.6744	67.6987	71.7037	60.7413														
	18.6	74.785	59.195	63.9047	50.499														
	18.7	62.8092	56.3696	68.4918	70.1516														
	18.8	53.7709	64.865	58.6089	58.9759														
	18.9	56.357	56.0362	58.1034	60.8259														
	19	53.6388	55.747	56.7547	49.3023														
	19.1	53.7912	64.2003	56.9076	60.3686														
	19.2	61.2791	55.4829	54.8452	44.3936														
	19.3	60.7537	63.8915	54.2116	47.2446														
	19.4	58.8376	65.9399	55.9645	54.1415														
	19.5	53.8561	51.2948	51.6159	50.5577														
	19.6	52.6858	57.983	53.8792	34.1335														
	19.7	56.6208	52.1993	56.1637	62.2943														
	19.8	52.11	65.5976	59.0873	55.2704														
	19.9	63.9917	57.9281	52.6845	49.4521														
	20	49.2136	57.1276	47.8455	74.479														
	20.1	54.0549	42.7382	53.286	46.7451														
	20.2	55.0507	50.9245	46.675	39.253														
	20.3	47.7101	50.174	57.0533	34.2268														
	20.4	43.9734	50.1001	56.6675	57.8816														
	20.5	54.3632	45.1752	49.4059	51.3489														
	20.6	53.9947	53.3269	50.173	59.1224														
	20.7	61.2075	46.7717	55.1549	57.6168														
	20.8	48.8622	47.8464	53.2917	33.5128														
	20.9	43.0773	53.7291	55.9683	34.2862														
	21	43.3133	56.6641	50.3373	42.356														
	21.1	46.8894	49.3628	55.644	51.8324														
	21.2	48.9123	51.5261	55.8689	45.4139														
	21.3	53.1852	50.6266	51.3292	34.6415														
	21.4	52.3011	45.5686	49.2088	37.2706														
	21.5	45.8413	50.7428	51.1174	54.3791														
	21.6	46.6963	53.3479	61.3583	59.831														
	21.7	56.2054	54.8657	46.6405	40.8712														
	21.8	47.2322	60.1682	49.0889	36.1464														
	21.9	41.9156	43.7295	49.3623	42.7267														
	22	43.9386	53.6214	42.7858	22.6339														
	22.1	56.9492	35.9456	50.8792	60.5211														
	22.2	36.1433	42.5014	47.6045	24.5928														
	22.3	38.3054	36.8778	48.5738	50.692														
	22.4	41.0962	45.4352	42.7201	55.425														
	22.5	29.0054	50.5677	35.1942	48.1494														
	22.6	41.5673	46.0594	40.3578	41.7018														
	22.7	38.5854	33.4902	35.6888	45.9414														
	22.8	42.9677	36.1296	29.1461	26.1184														
	22.9	38.6751	42.3991	33.059	9.8367														
	23	48.413	45.1403	32.1843	31.0393														
	23.1	36.6944	29.5463	29.3359	49.2728														
	23.2	27.2625	32.8828	24.2604	25.9912														
	23.3	28.4622	33.7654	27.5035	43.8602														
	23.4	35.8266	28.7207	16.7735	27.5972														
	23.5	29.998	30.1807	20.6248	32.6297														
	23.6	31.8254	21.9171	16.8503	27.046														
	23.7	19.274	16.4006	18.4867	14.235														
	23.8	26.0807	9.488	18.1274	6.9782														
	23.9	22.0897	14.5953	10.4959	23.9338														
	24	15.9057	19.3003	9.0349	23.7692														
	24.1	16.0271	14.6794	-2.2544	22.2393														
	24.2	13.8402	11.1113	4.3966	19.2243														
	24.3	22.9503	13.0082	7.3324	13.4486														
	24.4	5.4011	12.4137	-7.3776	-5.0441														
	24.5	7.4705	5.8838	-3.519	-15.5457														
	24.6	-1.4728	14.8894	-1.8004	21.8438														
	24.7	3.6523	-7.4187	-1.3594	-12.2996														
	24.8	-6.5219	1.877	-7.5278	9.6188														
	24.9	4.9094	0.2811	-6.22	2.4406														
	25	-2.6919	0.4307	-11.9439	7.386														
	25.1	-4.2403	7.4212	-5.8256	4.0619														
	25.2	-7.9875	-15.411	0.5811	9.7336														
	25.3	-8.0076	-12.254	-6.5633	9.3245														
	25.4	-3.7163	-17.1343	-10.9981	-12.1919														
	25.5	-9.8273	-17.2063	-10.6792	-3.2378														
	25.6	-9.2488	-11.335	-13.2716	-18.6434														
	25.7	-28.1991	-19.3381	-11.1699	-2.8292														
	25.8	-21.8081	-11.6656	-12.7488	-4.1222														
	25.9	-21.9763	-18.6277	-8.7146	-27.7962														
	26	-20.6362	-27.0176	-6.5788	-30.9415														
	26.1	-27.3561	-17.0976	-17.7308	-45.738														
	26.2	-17.1566	-19.9418	-13.795	-46.8257														
	26.3	-22.5781	-30.3623	-10.7704	-20.6566														
	26.4	-43.425	-37.1688	-22.9999	-32.9296														
	26.5	-18.2783	-21.6464	-11.9327	-39.4255														
	26.6	-31.903	-32.5163	-15.7712	-8.7086														
	26.7	-16.3949	-34.6166	-13.6279	-35.8912														
	26.8	-33.589	-23.4174	-18.8671	-13.958														
	26.9	-30.6673	-32.8255	-12.3523	-23.8018														
	27	-31.7976	-31.3475	-12.0207	-27.6572														
	27.1	-23.004	-25.4832	-21.7242	-49.0649														
	27.2	-41.8783	-26.9016	-20.0746	-43.0457														
	27.3	-36.8531	-44.2923	-11.803	-28.2391														
	27.4	-23.5972	-23.5028	-19.381	-34.4843														
	27.5	-30.6116	-33.3752	-24.9535	-37.9764														
	27.6	-31.4237	-31.5283	-22.8563	-13.4151														
	27.7	-43.9926	-30.372	-17.864	-27.2702														
	27.8	-36.3723	-29.6063	-26.239	-28.9277														
	27.9	-39.6819	-27.2413	-21.3392	-21.9094														
	28	-40.6195	-25.7034	-25.2348	-41.6167														
	28.1	-31.1994	-30.039	-32.9255	-32.6281														
	28.2	-39.4011	-34.1066	-27.028	-53.7488														
	28.3	-24.2848	-35.0798	-40.4268	-47.0989														
	28.4	-39.8261	-44.1782	-42.7873	-45.6325														
	28.5	-47.2158	-31.8506	-34.1121	-40.8659														
	28.6	-37.499	-39.6349	-50.488	-48.4457														
	28.7	-25.6291	-31.0907	-55.6217	-57.6336														
	28.8	-38.1284	-28.4745	-46.4923	-33.8569														
	28.9	-41.5186	-25.677	-49.9091	-41.6943														
	29	-48.0032	-41.6984	-47.2032	-36.9458														
	29.1	-42.5018	-38.9432	-50.8515	-50.9951														
	29.2	-40.7015	-49.376	-60.2356	-31.4245														
	29.3	-50.5128	-42.9819	-67.0984	-50.5709														
	29.4	-47.4753	-45.0764	-58.4765	-50.9805														
	29.5	-28.4142	-42.4039	-59.605	-32.8283														
	29.6	-36.3805	-53.6163	-62.4051	-51.1536														
	29.7	-48.4996	-46.2491	-69.1554	-57.746														
	29.8	-49.3235	-43.0875	-63.0717	-55.5538														
	29.9	-46.2394	-55.3372	-68.335	-51.4799														
	30	-51.5015	-48.0487	-68.9236	-48.5681														
	30.1	-55.4966	-41.0245	-67.3055	-42.8831														
	30.2	-52.617	-64.8388	-72.7957	-34.5212														
	30.3	-46.7413	-50.3814	-63.5556	-43.6781														
	30.4	-55.6589	-50.1082	-66.2011	-44.8184														
	30.5	-54.2902	-51.9835	-74.1038	-76.458														
	30.6	-59.7842	-59.3498	-62.0356	-77.5205														
	30.7	-55.8632	-58.2836	-72.8038	-49.6703														
	30.8	-69.0715	-60.8915	-69.3341	-51.1622														
	30.9	-59.9983	-59.5107	-61.9533	-63.4266														
	31	-67.0765	-57.5122	-68.9612	-71.0025														
	31.1	-59.2128	-71.3423	-64.7	-43.6212														
	31.2	-78.6838	-68.5134	-63.2043	-60.1342														
	31.3	-65.7882	-79.6213	-65.9705	-64.7577														
	31.4	-74.6399	-69.3127	-65.2951	-73.0112														
	31.5	-72.0787	-82.3819	-68.4241	-84.5118														
	31.6	-79.6378	-74.2014	-73.707	-74.4209														
	31.7	-79.112	-74.6001	-64.8417	-85.7085														
	31.8	-73.2483	-79.8658	-67.869	-70.2861														
	31.9	-77.2195	-80.9928	-70.8944	-61.1292														
	32	-86.1896	-76.1698	-71.6887	-82.3425														
	32.1	-83.4054	-92.5835	-66.6625	-81.7824														
	32.2	-80.982	-86.9611	-73.0811	-83.4179														
	32.3	-89.1519	-90.5097	-67.6938	-94.96														
	32.4	-98.5586	-88.1208	-66.0867	-93.5003														
	32.5	-103.2486	-93.8209	-69.9574	-95.6579														
	32.6	-95.514	-87.3041	-73.143	-80.6007														
	32.7	-93.2838	-84.5262	-71.8913	-100.0832														
	32.8	-86.8101	-96.3002	-79.052	-85.2175														
	32.9	-93.1643	-94.0577	-70.1102	-86.9588														
	33	-93.6615	-93.3153	-73.926	-100.2301														
	33.1	-96.2903	-97.8567	-72.4121	-91.0944														
	33.2	-103.2027	-96.206	-76.926	-93.1378														
	33.3	-98.267	-96.4511	-72.4094	-98.8356														
	33.4	-95.7945	-100.6484	-79.3864	-82.59														
	33.5	-98.958	-95.674	-77.6067	-107.4964														
	33.6	-91.1656	-95.9584	-90.345	-110.5712														
	33.7	-95.1866	-96.2617	-85.0234	-115.9491														
	33.8	-92.3292	-98.4965	-82.8013	-93.5053														
	33.9	-104.0573	-88.0545	-92.075	-91.3257														
	34	-95.7241	-98.4884	-95.037	-110.181														
	34.1	-94.0973	-109.4855	-92.6104	-83.5394														
	34.2	-98.6813	-94.7713	-101.0407	-129.9704														
	34.3	-100.6198	-97.3519	-98.1908	-79.024														
	34.4	-91.959	-104.2991	-101.4203	-84.3585														
	34.5	-104.7885	-93.361	-102.4291	-96.816														
	34.6	-97.8309	-102.4	-102.7274	-74.8813														
	34.7	-98.55	-102.8266	-106.6688	-88.7077														
	34.8	-91.6557	-90.4869	-106.2409	-101.276														
	34.9	-88.9517	-94.0469	-101.2836	-95.1533														
	35	-92.0412	-88.8234	-110.1073	-85.8335														
	35.1	-87.9127	-97.2349	-111.5459	-90.6327														
	35.2	-89.9083	-98.7128	-104.7802	-111.2762														
	35.3	-90.406	-89.5651	-107.0987	-108.4236														
	35.4	-97.2812	-93.828	-107.5503	-94.2748														
	35.5	-100.2912	-83.1557	-99.5178	-92.1445														
	35.6	-99.4336	-96.8559	-108.0796	-81.5622														
	35.7	-88.6915	-93.5837	-104.1856	-83.1296														
	35.8	-80.4949	-98.3487	-105.424	-94.488														
	35.9	-85.1529	-90.9714	-102.1265	-86.2938														
	36	-97.8162	-85.6632	-101.6497	-92.6184														
	36.1	-82.0558	-83.7565	-105.0021	-100.4566														
	36.2	-86.6892	-91.781	-103.5362	-84.723														
	36.3	-89.2278	-90.0411	-102.0525	-87.3576														
	36.4	-93.3195	-93.7632	-102.8399	-98.8951														
	36.5	-87.7562	-92.2134	-103.0248	-112.6192														
	36.6	-86.7681	-97.4255	-99.1441	-61.7418														
	36.7	-89.0135	-86.127	-91.0281	-88.454														
	36.8	-93.1313	-91.6772	-97.2553	-107.7884														
	36.9	-83.9317	-86.8197	-93.4833	-94.5824														
	37	-94.0184	-87.1696	-98.8313	-87.4887														
	37.1	-90.066	-87.8053	-95.0226	-88.0297														
	37.2	-93.1743	-93.1575	-99.0472	-98.0027														
	37.3	-87.9872	-92.5267	-88.7953	-88.9951														
	37.4	-100.9639	-96.4686	-91.4896	-84.5081														
	37.5	-101.8897	-91.3802	-92.7116	-105.9218														
	37.6	-100.9006	-96.8275	-98.3633	-100.5607														
	37.7	-92.7165	-104.003	-90.5647	-98.8471														
	37.8	-94.9181	-98.4668	-94.0629	-91.8959														
	37.9	-101.4749	-93.0121	-89.1549	-77.7387														
	38	-100.2375	-93.1085	-99.3872	-87.9255														
	38.1	-100.8625	-98.5881	-85.117	-94.8926														
	38.2	-103.3419	-113.1667	-95.3346	-129.4886														
	38.3	-102.5211	-105.9369	-93.1994	-83.6579														
	38.4	-96.2314	-101.722	-98.452	-91.0025														
	38.5	-95.7281	-100.9446	-99.2686	-112.9531														
	38.6	-109.5982	-105.2232	-97.292	-116.0176														
	38.7	-101.4674	-106.409	-90.7551	-114.119														
	38.8	-99.2668	-91.444	-98.4336	-95.7543														
	38.9	-99.0927	-105.1328	-103.3239	-102.2772														
	39	-115.2783	-109.1809	-89.0877	-96.2945														
	39.1	-109.161	-105.4956	-100.5314	-95.6697														
	39.2	-96.9444	-105.4211	-101.4504	-98.2703														
	39.3	-114.0301	-97.5986	-109.7805	-106.5754														
	39.4	-101.2479	-107.1077	-102.0993	-110.9774														
	39.5	-108.8144	-100.6184	-103.3483	-99.3019														
	39.6	-100.1932	-101.9636	-106.0596	-102.3915														
	39.7	-107.7367	-106.0537	-102.3711	-115.453														
	39.8	-111.4909	-105.2163	-106.6924	-113.9307														
	39.9	-112.632	-111.3247	-105.7092	-120.636														
	40	-109.5109	-115.4755	-111.6343	-109.3617														
	40.1	-101.4587	-108.6481	-111.2578	-106.6104														
	40.2	-106.2339	-103.5849	-107.5051	-103.4846														
	40.3	-107.1298	-96.4928	-101.9267	-89.3248														
	40.4	-94.6554	-108.1603	-101.2144	-101.4945														
	40.5	-95.7792	-106.8545	-109.1376	-80.5589														
	40.6	-95.3429	-109.3241	-111.7241	-99.0005														
	40.7	-108.8652	-102.9163	-104.6463	-109.2322														
	40.8	-103.4834	-97.3483	-96.9234	-96.1133														
	40.9	-106.3553	-98.1792	-102.0323	-102.3672														
	41	-92.1451	-86.1432	-98.9789	-92.455														
	41.1	-93.5478	-84.297	-100.3312	-104.1664														
	41.2	-91.6491	-83.8498	-97.8598	-96.8386														
	41.3	-93.5901	-96.5842	-90.1156	-97.207														
	41.4	-101.3077	-97.3995	-98.244	-100.1732														
	41.5	-83.8563	-104.4016	-92.4887	-78.1034														
	41.6	-82.0842	-88.3848	-88.853	-95.2378														
	41.7	-94.193	-95.7975	-82.8738	-79.1398														
	41.8	-79.0125	-82.114	-86.6686	-80.736														
	41.9	-88.7568	-78.5519	-86.6522	-76.7136														
	42	-94.6198	-90.9627	-82.8197	-79.1097														
	42.1	-77.1908	-82.6022	-83.9134	-92.3519														
	42.2	-81.6386	-85.6395	-79.3454	-88.0883														
	42.3	-81.3879	-78.706	-84.3754	-82.3627														
	42.4	-79.1242	-84.1856	-65.9668	-62.5131														
	42.5	-72.9109	-81.4226	-74.8665	-73.5818														
	42.6	-83.4922	-77.9577	-81.0722	-89.0956														
	42.7	-79.1645	-68.0615	-70.0851	-57.6046														
	42.8	-76.3598	-70.8822	-60.2169	-91.891														
	42.9	-65.0214	-68.84	-64.8111	-85.1441														
	43	-65.5046	-63.1874	-61.3552	-79.375														
	43.1	-69.2262	-72.1728	-68.3321	-58.199														
	43.2	-77.944	-69.6467	-70.0027	-71.2822														
	43.3	-71.9123	-64.9453	-62.207	-49.4637														
	43.4	-76.0264	-83.4594	-69.0151	-68.0517														
	43.5	-66.0963	-68.6486	-61.6956	-44.2963														
	43.6	-64.9195	-60.1361	-62.4912	-72.7796														
	43.7	-68.9668	-58.6873	-59.224	-62.8713														
	43.8	-55.9272	-64.3845	-64.6877	-73.7408														
	43.9	-57.3917	-63.2377	-64.8949	-46.2741														
	44	-55.7512	-63.9472	-66.0848	-56.9503														
	44.1	-69.1243	-59.3801	-72.0611	-80.2155														
	44.2	-70.7906	-49.3268	-74.1699	-45.0675														
	44.3	-61.7632	-49.813	-72.6943	-70.4642														
	44.4	-64.9647	-50.8678	-68.4807	-63.6479														
	44.5	-57.9644	-65.0035	-69.5337	-74.4248														
	44.6	-56.8393	-65.7053	-80.0902	-57.0516														
	44.7	-51.0252	-61.9937	-72.9867	-58.4077														
	44.8	-73.7903	-63.8559	-57.7249	-66.3074														
	44.9	-57.3833	-48.0788	-62.9514	-44.0024														
	45	-65.1883	-53.8512	-69.3503	-55.627														
	45.1	-61.4668	-61.6682	-69.6153	-52.4458														
	45.2	-58.9495	-52.518	-70.884	-65.1822														
	45.3	-64.652	-54.7904	-70.2445	-58.0718														
	45.4	-61.8398	-53.3998	-68.3754	-63.6306														
	45.5	-59.0422	-63.7227	-63.5008	-48.2968														
	45.6	-62.8469	-67.3684	-67.9778	-65.9105														
	45.7	-65.5608	-61.6265	-54.799	-50.1947														
	45.8	-51.6557	-53.301	-62.3365	-49.5437														
	45.9	-59.0809	-57.2352	-60.5332	-51.702														
	46	-68.0213	-59.4529	-64.9074	-56.0797														
	46.1	-55.556	-57.8219	-58.8495	-55.5591														
	46.2	-53.4243	-49.6212	-52.8389	-51.6639														
	46.3	-56.9018	-50.1678	-46.5805	-46.1974														
	46.4	-55.2257	-58.9066	-49.7848	-51.1313														
	46.5	-63.0133	-49.5313	-46.452	-55.0897														
	46.6	-48.3078	-51.0611	-44.5208	-59.5545														
	46.7	-53.7775	-58.7264	-48.3554	-48.2691														
	46.8	-48.7711	-53.8817	-47.8611	-33.4336														
	46.9	-59.0094	-47.4903	-39.3837	-46.0056														
	47	-44.6449	-50.1574	-31.6095	-52.3851														
	47.1	-41.7767	-42.5687	-40.0456	-43.9314														
	47.2	-41.8988	-45.3163	-36.697	-45.0225														
	47.3	-43.7942	-50.6267	-31.4514	-28.9491														
	47.4	-52.5344	-51.5416	-29.3229	-48.4669														
	47.5	-36.4027	-47.1307	-29.8497	-50.6548														
	47.6	-40.9841	-42.5233	-27.7693	-34.6631														
	47.7	-37.0238	-44.6701	-21.5849	-66.2262														
	47.8	-46.8398	-40.963	-22.9914	-29.4024														
	47.9	-35.821	-34.679	-17.3051	-51.4217														
	48	-36.3806	-37.0521	-13.8724	-40.6501														
	48.1	-31.9401	-37.2247	-15.5749	-35.7238														
	48.2	-29.7225	-26.3938	-15.2454	-46.5165														
	48.3	-28.8461	-21.1908	-13.1128	-21.2631														
	48.4	-27.4789	-22.2307	-10.6743	-28.2849														
	48.5	-33.5017	-14.9554	-17.5113	-4.2503														
	48.6	-26.9232	-28.1242	-21.7698	-0.0715														
	48.7	-26.4528	-19.8371	-9.2301	-33.0816														
	48.8	-11.5403	-31.0097	-11.1255	0.1151														
	48.9	-17.9027	-21.0975	-10.9176	-26.159														
	49	-4.634	-6.6691	-0.6017	-4.6919														
	49.1	-7.8729	-8.7871	-15.4388	-5.3635														
	49.2	-7.4065	-13.393	-10.0972	-7.1568														
	49.3	-9.0311	-3.473	-8.9419	-11.0856														
	49.4	2.9872	-6.4793	-11.79	-30.9164														
	49.5	-7.1896	-4.0795	-14.9558	-11.7231														
	49.6	1.3853	10.2189	-9.893	1.5534														
	49.7	5.2151	2.0911	-10.5892	10.1498														
	49.8	-11.065	6.6027	-15.6832	-12.6223														
	49.9	-5.5653	6.8821	-5.6432	-0.3188														
	50	-1.6331	16.2854	-12.825	-11.4494														
	50.1	7.1356	9.8603	-8.1424	15.5824														
	50.2	4.5214	3.9278	-14.5726	9.7677														
	50.3	7.5908	1.9884	-12.9382	-2.2688														
	50.4	15.2116	14.3552	-0.7983	29.5597														
	50.5	17.1993	0.5102	-1.1084	24.799														
	50.6	13.8454	14.691	-7.221	23.1484														
	50.7	23.8151	12.0336	-9.2017	17.7052														
	50.8	14.9054	27.3725	-3.9087	29.3625														
